id,population_2021
1365,1638.15284378827
1366,1777.35957290791
1367,1439.56332181022
1368,1402.80244004726
1369,1802.57101118565
1370,1836.33009260893
1371,1644.09353804588
1372,1839.48387384415
1373,1732.57639765739
1374,2100.57006564736
1375,1592.32020648755
1376,1625.35720339417
1377,2401.0989883244
1378,1344.74244570732
1379,1396.02263438702
1380,1684.04136922956
1381,1388.38270297647
1382,1944.19408656284
1383,1574.21887779422
1384,1610.97082689871
1385,1740.95948210359
1386,1768.18637177348
1387,1858.9066416158
1388,1728.29283630848
1389,2105.49866762757
1390,1820.15842549503
1391,1843.99557858706
1392,2147.45003563625
1393,2002.68667528114
1394,1211.68897978379
1395,1748.39091213937
1396,1720.36233749986
1397,1843.02356887572
1398,1948.64090812279
1399,1921.09926696558
1400,1823.78655001335
1401,1664.14587235451
1402,1724.62006779287
1403,2058.8568520546
1404,965.657965540886
1405,2629.25204778323
1406,2370.14862557268
1407,2147.80409181348
1408,1820.41382884979
1409,2234.84578707814
1410,1823.63272964954
1411,1386.94928850234
1412,2056.05502328277
1413,1839.1884576655
1414,1506.69684875011
1415,1597.88662004471
1416,2013.29462897778
1417,3211.85873159662
1418,1214.97137124836
1419,1860.07060828805
1420,1852.37983308727
1421,1905.25668396708
1422,1375.33619686961
1423,1972.1807615757
1424,3515.95706976387
1425,1935.40082347393
1426,1902.5847389698
1427,1863.05066779256
1428,1299.88992613368
1429,2410.5182364136
1430,1995.28695007372
1431,1473.84260675708
1432,1639.11892900174
1433,1705.31895533204
1434,1328.10910512507
1435,1400.92165537179
1436,1638.49422694556
1437,1647.39504772425
1438,1837.97254480422
1439,1965.05627560616
1440,1320.09393589199
1441,1729.69957089424
1442,1695.66585994046
1443,1299.69123876095
1444,1427.80718880892
1445,1715.18518793583
1446,2022.44268101454
1447,1618.98724307361
1448,1549.97592043877
1449,1620.47178005093
1450,1758.68315392991
1451,1661.36123332381
1452,1932.92008186843
1453,2026.63418937233
1454,1735.13629481196
1455,1686.05017933249
1456,1954.33025573122
1457,1613.17304421961
1458,1854.45731505379
1459,1392.21730092168
1460,1818.62101358175
1461,1862.46391415596
1462,1138.59685828578
1463,1929.76319949329
1464,2059.15009880066
1465,1754.88969665207
1466,2061.02411288023
1467,1771.22455978394
1468,2195.50852903724
1469,1956.3209670186
1470,2335.7311950326
1471,1754.23050639033
1472,1545.2033379674
1473,1946.11388522387
1474,1791.97845123708
1475,1537.80405671895
1476,1693.6144117415
1477,1609.19042895734
1478,1564.75220182538
1479,2231.64634135365
1480,1918.07237944752
1481,1977.86929190159
1482,1975.09430888295
1483,2061.6719570905
1484,1850.6230297841
1485,2014.4384085983
1486,1951.3770186007
1487,2046.33323961496
1488,903.153424549848
1489,2382.99403088912
1490,1731.24394726753
1491,2212.61369850389
1492,1894.81840503216
1493,1980.50229665637
1494,2206.67886158451
1495,1915.36362823844
1496,1976.04430210725
1497,2659.30326595157
1498,1797.14208169235
1499,1702.47601751238
1500,1642.27800126374
1501,1894.7877513659
1502,1570.98725958914
1503,2191.66056877375
1504,1471.48984799534
1505,2083.31142405374
1506,1473.6205792129
1507,1833.4954174757
1508,1691.16414883733
1509,1555.78284843266
1510,1873.89317733049
1511,1751.35345237702
1512,2048.02203189954
1513,1541.70414738823
1514,2120.86916982383
1515,1565.0749501586
1516,1748.2889007926
1517,1707.80476018786
1518,1846.26621340215
1519,1572.90501010418
1520,1389.11194300652
1521,1513.73410022259
1522,2029.28090553358
1523,1742.44198344642
1524,1889.88320129691
1525,2210.23433503509
1526,1994.64354585949
1527,2121.52859701496
1528,1991.11100538075
1529,1837.0730224587
1530,1901.73178443964
1531,1416.21387338638
1532,1686.12809047103
1533,1979.35696879029
1534,1546.4599096179
1535,1426.63466578722
1536,1998.44328299165
1537,2773.48050373234
1538,1676.75742383488
1539,1949.33002591133
1540,1612.99314269423
1541,1724.08771526814
1542,1613.68839609623
1543,1815.29673671722
1544,1568.61948680878
1545,2135.50482022947
1546,1759.10948844254
1547,2127.6405820614
1548,1975.09759902954
1549,1830.7218657732
1550,1562.7463439703
1551,1808.85511299169
1552,1938.06781449914
1553,2115.06701862812
1554,1711.52985554934
1555,2461.57732912898
1556,1685.83650246263
1557,1695.58640934946
1558,1587.4257248342
1559,1519.28351541609
1560,1487.97283236822
1561,1575.04110047221
1562,1494.20210269094
1563,1357.73345732689
1564,1976.799873285
1565,1829.44483717531
1566,1820.5952985175
1567,1689.04765091836
1568,2161.5587548092
1569,2005.60478127003
1570,1850.75468456745
1571,2128.96721291542
1572,2482.85825126618
1573,1825.97747677565
1574,1622.87397068739
1575,1620.93752032425
1576,1849.89787859097
1577,1593.85171379894
1578,1573.66517144442
1579,2017.39282776415
1580,1675.69804775715
1581,1725.96637174487
1582,1577.40786368989
1583,1746.94622212648
1584,1640.88855081797
1585,1515.0273815471
1586,1608.76175349951
1587,1534.22343143821
1588,1540.08743095398
1589,1727.41618120168
1590,1526.25563280206
1591,1999.35967129376
1592,1643.3169341619
1593,2025.9756982848
1594,1859.384150967
1595,1638.46190242097
1596,1769.77227950096
1597,1766.01688847691
1598,1615.48962888122
1599,1738.58206367493
1600,2310.63559865952
1601,1981.51187004149
1602,2218.88264489174
1603,1830.53721404076
1604,2051.0513485074
1605,1816.61823883653
1606,1656.95661231875
1607,1994.8643334806
1608,1492.97430759668
1609,2822.44677895308
1610,2541.51980572427
1611,1918.99644375803
1612,2937.09445473552
1613,1722.26351783425
1614,1970.28258789331
1615,1624.58821039647
1616,2017.01382934023
1617,1603.16706863046
1618,1818.62623549998
1619,2159.51597183198
1620,1812.26743379235
1621,1653.37175461324
1622,1476.57831344008
1623,1320.14358210447
1624,1282.64565694146
1625,1511.80069109704
1626,1778.02508190181
1627,1720.86405119672
1628,1669.28364056558
1629,1836.33771145716
1630,3718.61678293347
1631,1669.03965640068
1632,1883.90487164259
1633,1609.82331946865
1634,6303.98835089203
1635,4083.49478769675
1636,2377.75786240688
1637,1676.00940529257
1638,2170.26278933883
1639,2523.40903320909
1640,2156.45027929544
1641,2345.66992990673
1642,1701.64008030295
1643,2225.32709216699
1644,1844.44075275213
1645,1263.83257494867
1646,1680.83979431468
1647,1262.03657039255
1648,1600.71209862572
1649,1590.13160136342
1650,1495.92341253138
1651,1375.92844089866
1652,1894.9323323667
1653,1903.59317097068
1654,2733.39210296888
1655,1458.80404394865
1656,1419.78425177932
1657,1545.32532355189
1658,1665.77473001723
1659,1462.98469996452
1660,1886.25091052055
1661,2891.13513341546
1662,2018.8742223382
1663,2337.78054686938
1664,2349.55236417055
1665,2322.74591822756
1666,1420.99645578861
1667,1445.39532357454
1668,2064.85747081041
1669,1953.52174374461
1670,1408.67939791083
1671,1636.63358485978
1672,1392.11425043154
1673,1475.6928986311
1674,1352.11564098269
1675,2004.18768942915
1676,707.284964621067
1677,1692.45036849182
1678,1357.25873672962
1679,1671.16534054279
1680,1540.96895116568
1681,1692.35498487949
1682,1398.80700170994
1683,1677.18088531494
1684,2171.882117033
1685,2243.68608236313
1686,2559.65090978146
1687,1810.86944526434
1688,1252.22945249081
1689,1995.73958951235
1690,2042.21176612377
1691,2230.30299568176
1692,2285.86811023951
1693,2903.97816747427
1694,1670.86274528503
1695,1903.44982773066
1696,2035.58912184834
1697,1623.12641426921
1698,1738.18064814806
1699,1363.47625869513
1700,1687.99754428864
1701,2283.87541127205
1702,1156.0605456233
1703,1248.23507964611
1704,1671.27440197766
1705,2429.85645699501
1706,1752.29714095592
1707,1059.92949828506
1708,2820.1465139091
1709,2876.47924348712
1710,1272.68014925718
1711,2441.97050613165
1712,1859.64869773388
1713,2385.74583739042
1714,1493.07802903652
1715,2592.39149594307
1716,1676.71263688803
1717,2077.51582926512
1718,1565.05310291052
1719,2197.87177020311
1720,1942.91283172369
1721,2056.24276179075
1722,1876.46793884039
1723,1649.5913117528
1724,1512.22353249788
1725,1661.32905948162
1726,1851.22627013922
1727,1860.62278717756
1728,1930.73161756992
1729,1551.56868460774
1730,1530.93505546451
1731,1563.07064819336
1732,2277.28055357933
1733,2449.49610696733
1734,1899.20811422169
1735,1793.21211075783
1736,2533.85316717625
1737,3218.45365208387
1738,1750.48522120714
1739,1686.28293532133
1740,2469.43939691782
1741,1615.06208109856
1742,1997.24326527119
1743,1734.54987037182
1744,2147.51590912218
1745,1397.90005273558
1746,1602.17639255524
1747,1939.88177901506
1748,1266.4650297761
1749,1526.00490370393
1750,2094.76521491632
1751,1660.76761045307
1752,1866.93347662687
1753,1393.42680707574
1754,1514.38352066278
1755,1783.78967908025
1756,1571.11466819048
1757,1719.11011266708
1758,1617.18713755906
1759,1432.19334888458
1760,1890.62945595197
1761,1747.48521308601
1762,1537.03915412724
1763,1955.44534869678
1764,1792.4701372385
1765,1446.94292904437
1766,2300.52794122696
1767,1857.11266899109
1768,2075.21064955182
1769,1288.02640336752
1770,1592.56376940012
1771,1442.89184597135
1772,1687.00843703747
1773,1580.0775757432
1774,1595.13345754147
1775,1340.91554045677
1776,2300.89054894447
1777,1559.19872920495
1778,1582.18688698951
1779,1562.72749447823
1780,1394.55982485414
1781,1865.88179208338
1782,1859.88252419978
1783,2166.81977581978
1784,1599.42667245865
1785,1542.5166927278
1786,1991.19095790386
1787,2216.28149074316
1788,1600.20902812481
1789,1394.88155049086
1790,1953.59039306641
1791,1610.17525488138
1792,1608.59028482437
1793,2355.13357418776
1794,1759.91271185875
1795,1069.61054679006
1796,1544.25729060173
1797,1174.4056994915
1798,1819.38601066917
1799,1655.64522276819
1800,1478.07957663666
1801,1189.94875415042
1802,2273.89493849874
1803,2609.89002062008
1804,1641.30423176289
1805,1818.09000462294
1806,1654.78775179386
1807,1528.05525413156
1808,1598.13701319695
1809,1562.47803336382
1810,1166.66678032279
1811,1307.56571763754
1812,1707.69519004226
1813,2433.69007989764
1814,1636.77144503593
1815,1555.33201730251
1816,1628.92697644234
1817,1460.69556343555
1818,1485.92713558674
1819,1491.36337077618
1820,1879.72326374054
1821,996.119297027588
1822,1266.79693675041
1823,1794.10657414794
1824,1660.06776696444
1825,1543.50261384249
1826,1592.08543002605
1827,927.380039930344
1828,3190.0162804365
1829,1792.79434269667
1830,2814.31983026699
1831,1687.88940133154
1832,1262.20239184797
1833,1415.07117706537
1834,1230.28873640299
1835,2073.92049241066
1836,1730.91586613655
1837,1913.06627863646
1838,2038.43909645081
1839,1023.3394318819
1840,1566.62559488416
1841,1386.80376596749
1842,1760.1580760479
1843,1413.9642175138
1844,1632.54195666313
1845,2497.07523369789
1846,1313.73320390284
1847,1366.49084204435
1848,1349.09348472208
1849,1532.22931599617
1850,1304.21423092484
1851,1442.01373010874
1852,2111.97383239865
1853,1660.59846490622
1854,1817.56190615892
1855,1795.54798102379
1856,1465.35688829422
1857,1567.84889051318
1858,1682.96280936152
1859,1554.25701534748
1860,1470.2302955389
1861,1263.22930955887
1862,1285.8225736618
1863,1662.22236812115
1864,1186.59301620722
1865,1774.62703438103
1866,1423.39057648182
1867,1483.39793598652
1868,1515.78991127014
1869,1679.52389670198
1870,1173.97643984621
1871,1263.8880957393
1872,1509.8553969264
1873,1596.38626663107
1874,1505.06385242939
1875,1257.01571279764
1876,1895.41139063239
1877,1543.12603619695
1878,1369.43934327364
1879,1588.47547620535
1880,1210.83592405915
1881,1474.66108289361
1882,1884.06487900391
1883,1328.62100255489
1884,2116.00366535783
1885,1192.3290566206
1886,1506.26962409914
1887,1617.53259196132
1888,1764.09811082482
1889,1942.53895926476
1890,2015.89184896648
1891,1606.79666413367
1892,3190.87066814862
1893,1585.73081290722
1894,1586.46851080656
1895,1914.51548290253
1896,2410.50070443749
1897,1535.81412068009
1898,1905.33475720882
1899,1857.57867668569
1900,1399.5943056941
1901,1868.4988656044
1902,1561.24250984192
1903,1780.213801682
1904,1633.51525342464
1905,1487.99395245314
1906,1368.60739499331
1907,1449.67540717125
1908,2365.55794093013
1909,1625.95351654291
1910,1361.94721120596
1911,1616.02724659443
1912,2052.13322901726
1913,1670.66706895828
1914,1333.40531158447
1915,1938.47561913361
1916,1727.1514912887
1917,2157.43548165698
1918,1492.17968142033
1919,1723.32515608939
1920,1644.60747498274
1921,1806.14642864466
1922,1959.01021528244
1923,1874.39705756307
1924,1763.43054789305
1925,1660.45573294163
1926,2644.97926931083
1927,2102.13340348005
1928,1939.55590778589
1929,1621.89269483089
1930,1370.42135542631
1931,2129.38953363895
1932,2381.01968833804
1933,2106.39015996456
1934,1703.29414248466
1935,1956.11988425255
1936,1599.23710602522
1937,1638.50720222294
1938,1831.49474270642
1939,1631.5299859643
1940,1868.1706095282
1941,1702.62518745661
1942,1695.724171957
1943,1712.24926760793
1944,1375.59139087796
1945,2187.19308081406
1946,1756.52460817248
1947,1807.35899340361
1948,2536.29110293903
1949,1688.0010676356
1950,1668.25543770194
1951,2327.89212182164
1952,2631.52929139137
1953,1978.43273542821
1954,1722.46820366383
1955,2702.70784132415
1956,2226.34352555871
1957,1720.14891189337
1958,1457.18206471205
1959,1420.67077481747
1960,1483.0658441484
1961,1243.52088657446
1962,1368.32243959606
1963,1680.09748987117
1964,1919.376864379
1965,1563.47826139629
1966,1863.09566497803
1967,1215.88310968876
1968,1821.27109291707
1969,1913.95942831039
1970,1709.33855780959
1971,1290.11874352954
1972,1509.01700820029
1973,1385.10253408365
1974,1701.39403308928
1975,1673.11566239595
1976,1311.44591896236
1977,1378.50732219414
1978,1718.21403166652
1979,1539.01670920849
1980,1452.7352321744
1981,1372.90797794983
1982,2226.16409942135
1983,1838.55361622572
1984,1935.59165430069
1985,2097.99162185192
1986,2582.58426982909
1987,1712.6700091362
1988,2227.87633395634
1989,1754.4298915863
1990,1550.53839051723
1991,2328.38854086399
1992,1385.59710778296
1993,2038.59063198564
1994,1652.85002229456
1995,1753.62503123283
1996,1855.05521917343
1997,1757.5959033668
1998,1431.20619362593
1999,1862.27212405205
2000,1833.48640567064
2001,2100.63753348589
2002,2032.21331930161
2003,2592.32905269694
2004,2101.39724706113
2005,1350.7703332901
2006,2000.41095030308
2007,3142.70763844252
2008,1752.39983484149
2009,1560.46141067147
2010,1569.82172289491
2011,1687.75105363131
2012,1449.89725776017
2013,1766.06124833226
2014,1506.65511763096
2015,1493.99392682314
2016,1610.0371311903
2017,2402.05725085735
2018,2073.93201327324
2019,2831.74253918231
2020,2125.38012129068
2021,2452.2090177536
2022,1478.79965567589
2023,1892.98571115732
2024,1775.79256755114
2025,2125.58453071117
2026,1983.14052751451
2027,1622.53823426366
2028,2104.86981284618
2029,2624.84569574799
2030,1897.80890876055
2031,5044.58947121957
2032,1890.11631926894
2033,1561.97099911561
2034,1534.74251523614
2035,1810.45156582686
2036,2204.71775195003
2037,1448.2926489808
2038,1760.22369474173
2039,1688.54260347778
2040,1058.82901746035
2041,1576.23408482969
2042,1962.9356892705
2043,1623.48395858705
2044,2038.02046713233
2045,1401.68121048622
2046,1708.3803856615
2047,1689.70107012987
2048,1679.95376610756
2049,1933.52246113122
2050,1775.36028454453
2051,1581.33193045855
2052,1637.09802434221
2053,2426.43877663091
2054,2300.22486817837
2055,1514.31302583218
2056,1566.25910232961
2057,2106.91539205611
2058,1810.4231922375
2059,1836.7551472187
2060,1960.39707966149
2061,1758.29979567137
2062,2147.62218075991
2063,2138.8688544437
2064,1504.58793715999
2065,2074.37000542983
2066,1586.28715142282
2067,1793.61984498426
2068,3114.81998549402
2069,1770.83946263464
2070,2573.82059621811
2071,1317.4171144329
2072,1710.64606748521
2073,2005.50876569748
2074,1736.55730986595
2075,1890.18550944328
2076,1866.35660904646
2077,4746.37247221917
2078,1863.43273156881
2079,2337.90512542427
2080,2833.93636088446
2081,3147.44215227664
2082,1784.25119614601
2083,2046.929055796
2084,2154.70622910291
2085,1643.74784101048
2086,1810.22171063162
2087,1881.28616422974
2088,1908.73769001873
2089,1859.34698462486
2090,1563.60568320751
2091,1713.14555310458
2092,1898.51735532284
2093,1764.58740248159
2094,1664.49176120758
2095,1573.90773548253
2096,1736.49870362319
2097,1594.72355882141
2098,1379.06320414994
2099,1246.41552521661
2100,1361.07636368275
2101,2352.44190030545
2102,1640.47179253772
2103,1526.16572134153
2104,1825.44463193417
2105,3249.45341358212
2106,1717.21448037629
2107,1510.92281848565
2108,1713.18687492609
2109,1511.82732145488
2110,1822.51880350709
2111,2355.5217599757
2112,2077.08003550768
2113,1906.36401776969
2114,1713.13602579385
2115,1917.43930067867
2116,1831.38639648259
2117,1636.76739227772
2118,1793.87863045931
2119,1641.38591367006
2120,1634.55563005805
2121,1342.61515945196
2122,1641.79801189899
2123,1840.62810056086
2124,1817.36826273799
2125,1702.79730042815
2126,1561.68823829293
2127,1668.62068218361
2128,1467.26700563729
2129,1613.50577309728
2130,2390.59744668007
2131,2562.37291491777
2132,2590.93595357984
2133,2250.59654176235
2134,2039.25105643272
2135,2121.56007225811
2136,1629.98375457525
2137,2103.93603822403
2138,1873.68005323783
2139,1690.69403234869
2140,1804.81928497553
2141,1814.75559194396
2142,2107.77716768999
2143,1829.58734980226
2144,1799.45011122525
2145,1811.77642689645
2146,1798.07230655104
2147,1958.7758154273
2148,1421.84810709953
2149,1759.18229848146
2150,1515.52711927891
2151,2188.47594838031
2152,1856.29759289324
2153,2207.02226734161
2154,1864.86847703904
2155,1672.93865461648
2156,1622.05246117711
2157,1728.19151765108
2158,1436.4091142267
2159,1905.78602647781
2160,1581.51839137636
2161,1375.50157737732
2162,1976.8918844033
2163,3545.28416776657
2164,1908.25829100609
2165,1675.04679298401
2166,1940.89671969507
2167,2115.6713039875
2168,2053.73659561574
2169,1773.07023628149
2170,1441.8050442934
2171,1551.05237942934
2172,1659.57701778412
2173,1821.18752667308
2174,1671.30601739883
2175,1765.72088954008
2176,2482.30019688606
2177,1802.21723129554
2178,2456.93293188419
2179,1967.32985354302
2180,2137.85518139823
2181,1953.97892186046
2182,2498.09204253554
2183,2756.70103216171
2184,1899.88109520078
2185,1856.03361690044
2186,2128.09864974022
2187,1984.55300021172
2188,1794.05264152726
2189,2227.31359573454
2190,2149.01096713543
2191,1791.16354715824
2192,2091.02560719848
2193,1990.95526786149
2194,1860.70868020435
2195,1731.52057488263
2196,1868.65329704408
2197,1968.78765197098
2198,1945.34741687588
2199,4606.99885540828
2200,2153.06670330992
2201,1507.36932056621
2202,1650.17015494586
2203,1587.86267239908
2204,1649.1653747065
2205,1560.61847823205
2206,1602.74520680329
2207,1852.92315062035
2208,1689.11522893049
2209,1536.29407725923
2210,1739.1701910251
2211,1907.78630876541
2212,1840.951511994
2213,1667.38729420395
2214,1830.14022797346
2215,1437.7797432184
2216,1517.41482378967
2217,1788.29458153248
2218,1841.09996052586
2219,1725.62217873036
2220,1756.20622412115
2221,1576.87284471467
2222,1390.39117312431
2223,1495.6143137778
2224,1663.22858603299
2225,1357.3501868695
2226,2130.73916706202
2227,1810.61208716726
2228,1676.46352593601
2229,1799.71919356885
2230,1805.72554045916
2231,2194.21659564553
2232,2114.52442922816
2233,1729.144886747
2234,2182.50872606039
2235,1559.64885573077
2236,1657.46584644914
2237,1538.47870153189
2238,1589.01758946755
2239,1613.09912186861
2240,1557.21282368898
2241,1392.22120645642
2242,1667.01200546941
2243,3146.01079694927
2244,1537.86557594324
2245,1923.04089251161
2246,1664.35715504345
2247,1526.56889051199
2248,1764.65889151208
2249,1814.93395689875
2250,2044.31356997788
2251,1723.90799590945
2252,1741.17581138015
2253,2131.0725620091
2254,1759.05868971346
2255,1753.77091340149
2256,1596.67064104229
2257,1984.27183660865
2258,1899.33075192677
2259,1924.72969537636
2260,1903.4857602343
2261,1850.85709125645
2262,1745.27393764052
2263,2168.8414345755
2264,1734.2458062768
2265,1780.56247079372
2266,2054.45211484283
2267,1682.79973554239
2268,1520.148478508
2269,1932.71952919662
2270,1515.24155566096
2271,1802.9453834109
2272,1929.55483173409
2273,1610.96016778052
2274,1743.28502529953
2275,2035.63824900406
2276,1830.01119619608
2277,1587.19592071325
2278,1734.53044530749
2279,1979.03193563968
2280,1690.02553494547
2281,1568.21023174748
2282,1659.45882557333
2283,1266.83868056536
2284,1884.80348653942
2285,1483.44807621837
2286,1714.74294957519
2287,1423.61580295852
2288,1528.229529351
2289,1596.11505096406
2290,1568.31761747599
2291,1334.32744999416
2292,1645.07777380943
2293,1820.29674142729
2294,1963.44020594125
2295,1898.16841998827
2296,1676.64828634728
2297,1588.83188268517
2298,1534.32309385567
2299,1553.31876282113
2300,1722.10930177569
2301,1665.7977322042
2302,2140.51277083904
2303,2035.94547668844
2304,1387.52719178796
2305,1516.95866918564
2306,2154.73519676924
2307,1935.83404135704
2308,1258.25348724425
2309,1644.00169722736
2310,1894.53549046442
2311,1670.69990620017
2312,1492.47267064638
2313,1298.35628834367
2314,1320.91655008961
2315,1562.51370388269
2316,1700.8171810396
2317,2455.41625819189
2318,1981.34573930191
2319,2422.12721408247
2320,1969.89883583784
2321,1547.10563177057
2322,1875.55316519737
2323,1771.30248894444
2324,1682.68845766783
2325,1745.67830477655
2326,2148.4999165982
2327,1611.15971681476
2328,1542.32106170058
2329,1757.53876458574
2330,1578.52527171466
2331,1778.76777251065
2332,1570.49585390091
2333,1758.84800372459
2334,1585.54117198709
2335,1833.02432663552
2336,1743.53396683833
2337,1454.782085713
2338,1714.95170440273
2339,1430.15662282788
2340,1703.38741827042
2341,1780.87845360254
2342,2181.07246312499
2343,1565.03276556536
2344,1475.23511271179
2345,1877.39831795171
2346,2016.7498666048
2347,1885.53210690618
2348,1753.3625715673
2349,2101.48583425816
2350,2376.04653614946
2351,1621.83164331771
2352,2636.03927516937
2353,2007.66940072179
2354,2051.00499735558
2355,3272.89923353594
2356,3417.8040093407
2357,1471.65030792356
2358,1851.89695630968
2359,2082.48799249902
2360,1990.46125066157
2361,2707.43685933971
2362,1687.62668950483
2363,2839.01188084611
2364,1834.93534936756
2365,1647.6711409986
2366,1961.44321814179
2367,1692.77405082807
2368,1561.74989229068
2369,1646.18045488372
2370,1805.18738541752
2371,1663.35299775004
2372,1817.3264697822
2373,1676.26866573313
2374,1738.45154614741
2375,2041.78413626552
2376,1584.00031590462
2377,1569.08617756521
2378,1474.78226072731
2379,1447.10469996409
2380,1438.26008261368
2381,1431.91572833434
2382,2346.36608695146
2383,1336.20868155133
2384,1611.23605170846
2385,1730.25353694987
2386,1382.45452740788
2387,1438.0178905783
2388,1440.10293302538
2389,1709.56583465877
2390,1643.75551872741
2391,1599.13327879253
2392,2029.88453687602
2393,3375.15786391511
2394,1820.48884832859
2395,1958.03485591024
2396,2136.2365433829
2397,2093.56847518406
2398,2170.04649342806
2399,1454.55368056754
2400,1529.13218057156
2401,1485.94270139271
2402,1810.77955973893
2403,2018.66940862808
2404,2028.55990904011
2405,1807.9274687171
2406,1417.87840691954
2407,1696.36362082236
2408,1818.85654490239
2409,1354.9635699275
2410,1527.20877744518
2411,1390.9943505507
2412,1464.22944584162
2413,1619.54032841333
2414,1673.24377979711
2415,1611.17384903878
2416,1569.57982624695
2417,1842.26981696486
2418,1660.1984805949
2419,2118.91420277953
2420,1712.94201782346
2421,1542.65658368326
2422,1693.01323179905
2423,1782.93727522432
2424,1572.31584238667
2425,1785.175041985
2426,1292.11596621946
2427,1803.02401036024
2428,1942.46729051913
2429,2063.50234897854
2430,1332.31291193422
2431,1628.8647035677
2432,2076.98794138432
2433,1461.45439006388
2434,1800.18302965537
2435,2244.02588943909
2436,1868.19865773618
2437,1811.78265152866
2438,2254.71123683453
2439,2454.63661752269
2440,1750.62938228995
2441,1624.32724982593
2442,1635.41413703561
2443,1813.39463707285
2444,1859.23294487596
2445,2060.04844360064
2446,2422.64824731936
2447,1675.9311202839
2448,2108.59660572553
2449,1755.86554026604
2450,1914.0075481534
2451,1895.43199014664
2452,2945.89329266548
2453,2607.95903265313
2454,1952.24458415806
2455,2176.72865804649
2456,2478.96014277637
2457,1510.34481045045
2458,1669.53441405296
2459,2108.34466021114
2460,1594.0371552844
2461,1773.94538323581
2462,2600.17066588858
2463,1642.94202528457
2464,1789.66938728839
2465,1895.54867236704
2466,1645.87388897687
2467,1918.50464953948
2468,1438.0166516602
2469,2308.83253306791
2470,2773.37536274642
2471,1608.93201381252
2472,1843.50213491265
2473,2432.78315734863
2474,1277.58271623682
2475,1694.09563719109
2476,4320.46832414554
2477,1481.14759978178
2478,1645.13692465529
2479,1942.83793332428
2480,1228.55052550047
2481,2370.70324619487
2482,1694.01940695657
2483,1579.6781360209
2484,1964.71053230762
2485,2154.97880818718
2486,2103.13054802269
2487,1926.8395187743
2488,1763.73059133395
2489,1638.44778131228
2490,1353.79338775203
2491,1613.58863263577
2492,2530.51578367416
2493,2020.21561473678
2494,1679.0046016844
2495,2024.55716827512
2496,1773.53867807239
2497,1506.33877853304
2498,4647.82759565855
2499,1441.22001239346
2500,1866.21182131767
2501,1675.65341892328
2502,1853.23370946199
2503,2804.83230774832
2504,2277.38156594042
2505,1416.90100096572
2506,1511.16716111662
2507,1726.96549926438
2508,2237.53165084124
2509,2693.16766617919
2510,3994.95331133553
2511,1950.64788410068
2512,3424.45612803102
2513,2215.17564554699
2514,1465.94859200716
2515,1008.31714550033
2516,1286.98951529319
2517,1553.41666927934
2518,1689.71655651927
2519,1468.7176200524
2520,1828.15001133084
2521,1889.60940083175
2522,1770.59197672793
2523,1648.69627726334
2524,1343.38410331309
2525,1754.55463286862
2526,1622.82133564353
2527,1867.09369408754
2528,2174.82851451199
2529,1694.28200884163
2530,1922.13868439423
2531,2416.28808926046
2532,1940.40710024536
2533,2737.35817791858
2534,2520.30565306311
2535,1859.54561521113
2536,2718.24378305631
2537,2504.17804263871
2538,2126.18169111013
2539,1900.82474836195
2540,2025.92661271632
2541,2334.17072327435
2542,1590.3940820992
2543,1596.77951744199
2544,2121.48068177587
2545,1501.21249940991
2546,2050.14850750566
2547,1344.0885829865
2548,2373.84841053188
2549,1633.962870121
2550,2372.37050823495
2551,1813.42427448928
2552,1935.90783889592
2553,1822.31793545764
2554,2259.38317876083
2555,1764.28980752081
2556,1877.21511633694
2557,2426.11951611281
2558,1811.90437266572
2559,1680.1697306186
2560,1718.82752487742
2561,2106.16702964902
2562,2198.92824685574
2563,2621.6895583421
2564,1870.60428790748
2565,2093.48531168699
2566,1919.73506331444
2567,1615.98941794038
2568,1678.59227335453
2569,2307.76081025155
2570,1446.48981567845
2571,2288.93048229494
2572,2827.13157578537
2573,2003.88215717673
2574,1901.45689064264
2575,1964.4193849368
2576,2203.75928324614
2577,1685.00068949535
2578,2032.23328731211
2579,2127.12077401578
2580,1719.39707966055
2581,2340.8815828771
2582,1884.20287156105
2583,2560.40200656652
2584,2656.34691232443
2585,3899.6932015121
2586,2808.20557750762
2587,2387.35828831792
2588,2130.91678351164
2589,2377.3953191638
2590,3071.65824872255
2591,2221.67575192451
2592,3019.97386648468
2593,1843.13262677193
2594,1932.32044258714
2595,2082.84633417428
2596,1970.35303342342
2597,1950.19211293757
2598,1151.01587817073
2599,1955.45338964462
2600,1593.1419377923
2601,1499.98226420581
2602,2285.35944750905
2603,2377.44043201208
2604,2466.435569942
2605,1948.79645603895
2606,3431.91635471582
2607,1826.3666857183
2608,1824.59014073014
2609,1898.69680033997
2610,2166.36757627502
2611,1918.00111441314
2612,1972.76720501482
2613,1938.41551710665
2614,1665.79199109972
2615,1652.07912060618
2616,1843.28917760402
2617,2536.11275753379
2618,1811.85451291057
2619,1887.97871850431
2620,2121.76023823494
2621,2105.35212947056
2622,2430.61080902815
2623,2368.60033753514
2624,2555.21481253358
2625,3072.95961692929
2626,3410.35512681305
2627,2103.8458830227
2628,1811.40640714765
2629,1636.12499162555
2630,1444.91864770651
2631,2072.08737173676
2632,1754.03619035333
2633,1668.36659413576
2634,1291.63267254829
2635,1593.36454278231
2636,1701.50630700588
2637,1978.32316756248
2638,1863.532992661
